Year,Country,NumPub,TopJournal,FracTop
2007.0,LA,42,23.0,0.5476190476190477
2007.0,LB,970,393.0,0.40515463917525774
2007.0,LC,8,3.0,0.375
2007.0,LI,34,16.0,0.47058823529411764
2007.0,LK,727,255.0,0.35075653370013754
2007.0,LR,7,5.0,0.7142857142857143
2007.0,LS,22,7.0,0.3181818181818182
2007.0,LT,1386,349.0,0.2518037518037518
2007.0,LU,720,258.0,0.35833333333333334
2007.0,LV,583,184.0,0.3156089193825043
2007.0,LY,108,41.0,0.37962962962962965
2007.0,MA,1876,666.0,0.35501066098081024
2007.0,MC,29,17.0,0.5862068965517241
2007.0,MD,894,477.0,0.5335570469798657
2007.0,ME,135,60.0,0.4444444444444444
2007.0,MG,127,61.0,0.48031496062992124
2007.0,MH,1,0.0,0.0
2007.0,MK,399,118.0,0.2957393483709273
2007.0,ML,104,52.0,0.5
2007.0,MM,91,24.0,0.26373626373626374
2007.0,MN,181,48.0,0.26519337016574585
2007.0,MO,30,10.0,0.3333333333333333
2007.0,MQ,18,9.0,0.5
2007.0,MR,19,6.0,0.3157894736842105
2007.0,MS,6,3.0,0.5
2007.0,MT,152,60.0,0.39473684210526316
2007.0,MU,103,35.0,0.33980582524271846
2007.0,MV,12,4.0,0.3333333333333333
2007.0,MW,223,122.0,0.547085201793722
2007.0,MX,12554,4600.0,0.36641707822208064
2007.0,MY,4411,1215.0,0.2754477442756745
2007.0,MZ,133,57.0,0.42857142857142855
2007.0,NC,66,36.0,0.5454545454545454
2007.0,NE,178,106.0,0.5955056179775281
2007.0,NG,2952,554.0,0.18766937669376693
2007.0,NI,53,20.0,0.37735849056603776
2007.0,NL,31753,19717.0,0.6209492016502378
2007.0,NO,10186,5558.0,0.5456508933830748
2007.0,NP,685,117.0,0.1708029197080292
2007.0,NZ,7911,3841.0,0.48552648211351285
2007.0,OM,506,150.0,0.2964426877470356
2007.0,PA,389,170.0,0.4370179948586118
2007.0,PE,1111,435.0,0.3915391539153915
2007.0,PF,50,23.0,0.46
2007.0,PG,90,38.0,0.4222222222222222
2007.0,PH,2636,1454.0,0.5515933232169955
2007.0,PK,3464,973.0,0.2808891454965358
2007.0,PL,19639,6573.0,0.3346911757217781
2007.0,PR,242,124.0,0.512396694214876
2007.0,PS,238,91.0,0.38235294117647056
2007.0,PT,8770,4213.0,0.480387685290764
2007.0,PW,9,6.0,0.6666666666666666
2007.0,PY,91,33.0,0.3626373626373626
2007.0,QA,730,194.0,0.26575342465753427
2007.0,RE,127,73.0,0.5748031496062992
2007.0,RO,4444,1154.0,0.25967596759675965
2007.0,RS,2963,853.0,0.2878839014512319
2007.0,RU,29493,6240.0,0.21157562811514596
2007.0,RW,43,18.0,0.4186046511627907
2007.0,SA,2124,695.0,0.3272128060263653
2007.0,SB,1,0.0,0.0
2007.0,SC,23,12.0,0.5217391304347826
2007.0,SD,226,80.0,0.35398230088495575
2007.0,SE,21760,12998.0,0.5973345588235294
2007.0,SG,10085,5217.0,0.5173029251363411
2007.0,SI,3017,1362.0,0.45144182963208485
2007.0,SJ,47,25.0,0.5319148936170213
2007.0,SK,3132,1152.0,0.367816091954023
2007.0,SL,14,1.0,0.07142857142857142
2007.0,SM,4,2.0,0.5
2007.0,SN,250,93.0,0.372
2007.0,SO,3,2.0,0.6666666666666666
2007.0,SR,5,1.0,0.2
2007.0,SS,141,56.0,0.3971631205673759
2007.0,ST,83,46.0,0.5542168674698795
2007.0,SV,73,14.0,0.1917808219178082
2007.0,SX,9,3.0,0.3333333333333333
2007.0,SY,342,91.0,0.26608187134502925
2007.0,SZ,22,8.0,0.36363636363636365
2007.0,TD,15,5.0,0.3333333333333333
2007.0,TG,63,17.0,0.2698412698412698
2007.0,TH,5300,2085.0,0.39339622641509436
2007.0,TJ,55,17.0,0.3090909090909091
2007.0,TL,4,2.0,0.5
2007.0,TM,6,2.0,0.3333333333333333
2007.0,TN,2106,614.0,0.29154795821462487
2007.0,TO,3,2.0,0.6666666666666666
2007.0,TR,20117,7564.0,0.3760003976736094
2007.0,TT,164,57.0,0.3475609756097561
2007.0,TW,26634,12509.0,0.46966283697529476
2007.0,TZ,540,263.0,0.48703703703703705
2007.0,UA,4979,1153.0,0.23157260494075116
2007.0,UG,832,539.0,0.6478365384615384
2007.0,US,467143,260015.0,0.5566068634229775
2007.0,UY,629,275.0,0.43720190779014306
2007.0,UZ,596,139.0,0.2332214765100671
2007.0,VA,2,2.0,1.0
2007.0,VE,1881,509.0,0.2706007442849548
2007.0,VG,332,43.0,0.12951807228915663
2007.0,VI,10,8.0,0.8
2007.0,VN,932,357.0,0.3830472103004292
2007.0,VU,7,2.0,0.2857142857142857
2007.0,WS,3,1.0,0.3333333333333333
2007.0,XK,74,22.0,0.2972972972972973
2007.0,YE,67,27.0,0.40298507462686567
2007.0,ZA,8341,3343.0,0.40079127202973264
2007.0,ZM,168,83.0,0.49404761904761907
2007.0,ZW,327,114.0,0.3486238532110092
2008.0,AE,1405,541.0,0.3850533807829182
2008.0,AF,25,9.0,0.36
2008.0,AG,9,2.0,0.2222222222222222
2008.0,AL,194,47.0,0.2422680412371134
2008.0,AM,749,281.0,0.3751668891855808
2008.0,AO,132,44.0,0.3333333333333333
2008.0,AR,8046,3389.0,0.4212030822769078
2008.0,AT,13350,7089.0,0.5310112359550562
2008.0,AU,48693,24370.0,0.5004826155710267
2008.0,AX,1,0.0,0.0
2008.0,AZ,377,69.0,0.1830238726790451
2008.0,BA,408,71.0,0.17401960784313725
2008.0,BB,81,34.0,0.41975308641975306
2008.0,BD,2536,569.0,0.22436908517350157
2008.0,BE,19394,11025.0,0.5684747860162938
2008.0,BF,199,103.0,0.5175879396984925
2008.0,BG,2704,1132.0,0.41863905325443784
2008.0,BH,271,97.0,0.35793357933579334
2008.0,BI,133,57.0,0.42857142857142855
2008.0,BJ,312,147.0,0.47115384615384615
2008.0,BM,60,26.0,0.43333333333333335
2008.0,BN,103,34.0,0.3300970873786408
2008.0,BO,318,74.0,0.23270440251572327
2008.0,BR,49088,12299.0,0.25055003259452413
2008.0,BS,81,4.0,0.04938271604938271
2008.0,BT,6,2.0,0.3333333333333333
2008.0,BW,241,63.0,0.26141078838174275
2008.0,BY,1586,406.0,0.25598991172761665
2008.0,BZ,29,8.0,0.27586206896551724
2008.0,CA,72357,37826.0,0.5227690479151983
2008.0,CD,78,39.0,0.5
2008.0,CF,7,3.0,0.42857142857142855
2008.0,CG,142,54.0,0.38028169014084506
2008.0,CH,23933,14752.0,0.6163874148665023
2008.0,CI,207,59.0,0.28502415458937197
2008.0,CL,6208,2284.0,0.36791237113402064
2008.0,CM,560,253.0,0.4517857142857143
2008.0,CN,443820,60768.0,0.13692037312423955
2008.0,CO,5663,1073.0,0.18947554299841074
2008.0,CR,686,155.0,0.2259475218658892
2008.0,CU,1285,309.0,0.24046692607003892
2008.0,CV,5,1.0,0.2
2008.0,CW,68,48.0,0.7058823529411765
2008.0,CY,942,407.0,0.4320594479830149
2008.0,CZ,9959,4413.0,0.4431167787930515
2008.0,DE,103134,55074.0,0.5340043050788295
2008.0,DJ,1,0.0,0.0
2008.0,DK,13592,7820.0,0.5753384343731607
2008.0,DO,73,23.0,0.3150684931506849
2008.0,DZ,1528,590.0,0.38612565445026176
2008.0,EC,507,177.0,0.34911242603550297
2008.0,EE,1368,607.0,0.44371345029239767
2008.0,EG,5911,1764.0,0.29842666215530367
2008.0,ER,5,2.0,0.4
2008.0,ES,52263,25453.0,0.4870175841417446
2008.0,ET,1295,555.0,0.42857142857142855
2008.0,FI,12651,6881.0,0.5439095723658209
2008.0,FJ,108,40.0,0.37037037037037035
2008.0,FK,10,8.0,0.8
2008.0,FM,4,2.0,0.5
2008.0,FO,24,15.0,0.625
2008.0,FR,94925,55168.0,0.5811746115354227
2008.0,GA,78,42.0,0.5384615384615384
2008.0,GB,133385,71666.0,0.5372868013644713
2008.0,GD,112,55.0,0.49107142857142855
2008.0,GE,1075,466.0,0.43348837209302327
2008.0,GF,36,23.0,0.6388888888888888
2008.0,GH,497,208.0,0.41851106639839036
2008.0,GI,13,11.0,0.8461538461538461
2008.0,GL,24,18.0,0.75
2008.0,GM,54,41.0,0.7592592592592593
2008.0,GN,19,7.0,0.3684210526315789
2008.0,GP,84,42.0,0.5
2008.0,GR,13269,6292.0,0.47418795689200394
2008.0,GT,105,33.0,0.3142857142857143
2008.0,GW,30,20.0,0.6666666666666666
2008.0,GY,9,2.0,0.2222222222222222
2008.0,HK,666,252.0,0.3783783783783784
2008.0,HN,69,18.0,0.2608695652173913
2008.0,HR,3764,1150.0,0.3055260361317747
2008.0,HT,14,11.0,0.7857142857142857
2008.0,HU,7318,3089.0,0.4221098660836294
2008.0,ID,3158,413.0,0.13077897403419886
2008.0,IE,8850,4483.0,0.5065536723163842
2008.0,IL,14620,8219.0,0.5621751025991792
2008.0,IM,9,4.0,0.4444444444444444
2008.0,IN,46623,17578.0,0.37702421551594706
2008.0,IQ,334,75.0,0.2245508982035928
2008.0,IR,16878,4580.0,0.2713591657779358
2008.0,IS,667,382.0,0.5727136431784108
2008.0,IT,61087,33368.0,0.5462373336389085
2008.0,JE,21,9.0,0.42857142857142855
2008.0,JM,289,105.0,0.3633217993079585
2008.0,JO,1297,421.0,0.3245952197378566
2008.0,JP,106610,45918.0,0.4307100647218835
2008.0,KE,1142,561.0,0.4912434325744308
2008.0,KG,65,13.0,0.2
2008.0,KH,178,77.0,0.43258426966292135
2008.0,KN,8,0.0,0.0
2008.0,KP,31,12.0,0.3870967741935484
2008.0,KR,44781,18306.0,0.40878944195082734
2008.0,KW,867,282.0,0.32525951557093424
2008.0,KY,10,6.0,0.6
2008.0,KZ,369,98.0,0.26558265582655827
2008.0,LA,51,28.0,0.5490196078431373
2008.0,LB,1141,446.0,0.3908851884312007
2008.0,LC,2,1.0,0.5
2008.0,LI,51,21.0,0.4117647058823529
2008.0,LK,893,299.0,0.3348264277715566
2008.0,LR,12,11.0,0.9166666666666666
2008.0,LS,38,6.0,0.15789473684210525
2008.0,LT,1356,452.0,0.3333333333333333
2008.0,LU,893,327.0,0.3661814109742441
2008.0,LV,640,210.0,0.328125
2008.0,LY,149,32.0,0.21476510067114093
2008.0,MA,1818,738.0,0.40594059405940597
2008.0,MC,37,25.0,0.6756756756756757
2008.0,MD,811,452.0,0.5573366214549939
2008.0,ME,128,60.0,0.46875
2008.0,MG,156,72.0,0.46153846153846156
2008.0,MH,2,1.0,0.5
2008.0,MK,491,134.0,0.2729124236252546
2008.0,ML,114,66.0,0.5789473684210527
2008.0,MM,103,38.0,0.36893203883495146
2008.0,MN,206,56.0,0.27184466019417475
2008.0,MO,20,2.0,0.1
2008.0,MQ,35,13.0,0.37142857142857144
2008.0,MR,19,1.0,0.05263157894736842
2008.0,MS,6,5.0,0.8333333333333334
2008.0,MT,203,74.0,0.3645320197044335
2008.0,MU,107,33.0,0.308411214953271
2008.0,MV,7,7.0,1.0
2008.0,MW,227,108.0,0.47577092511013214
2008.0,MX,13590,4655.0,0.34253127299484915
2008.0,MY,6951,1279.0,0.18400230182707525
2008.0,MZ,211,64.0,0.3033175355450237
2008.0,NC,73,49.0,0.6712328767123288
2008.0,NE,218,141.0,0.6467889908256881
2008.0,NG,2991,634.0,0.21196924105650283
2008.0,NI,90,22.0,0.24444444444444444
2008.0,NL,34033,20662.0,0.6071166221020774
2008.0,NO,11201,5822.0,0.5197750200874922
2008.0,NP,671,131.0,0.19523099850968703
2008.0,NZ,8766,4130.0,0.4711384896189824
2008.0,OM,586,158.0,0.2696245733788396
2008.0,PA,391,166.0,0.42455242966751916
2008.0,PE,1213,388.0,0.31986809563066776
2008.0,PF,45,24.0,0.5333333333333333
2008.0,PG,96,56.0,0.5833333333333334
2008.0,PH,2852,1595.0,0.5592566619915849
2008.0,PK,4151,1109.0,0.2671645386653818
2008.0,PL,20707,6954.0,0.33582846380451054
2008.0,PR,245,147.0,0.6
2008.0,PS,284,131.0,0.4612676056338028
2008.0,PT,10133,4776.0,0.47133129379255895
2008.0,PW,7,4.0,0.5714285714285714
2008.0,PY,95,16.0,0.16842105263157894
2008.0,QA,845,251.0,0.29704142011834317
2008.0,RE,160,88.0,0.55
2008.0,RO,5761,1298.0,0.22530810623155703
2008.0,RS,3131,989.0,0.3158735228361546
2008.0,RU,25440,7255.0,0.2851808176100629
2008.0,RW,63,17.0,0.2698412698412698
2008.0,SA,2461,741.0,0.3010971149939049
2008.0,SC,11,9.0,0.8181818181818182
2008.0,SD,307,94.0,0.30618892508143325
2008.0,SE,23371,13292.0,0.5687390355568868
2008.0,SG,11285,5727.0,0.507487815684537
2008.0,SI,3320,1462.0,0.4403614457831325
2008.0,SJ,46,35.0,0.7608695652173914
2008.0,SK,3413,1325.0,0.38822150600644595
2008.0,SL,11,3.0,0.2727272727272727
2008.0,SM,7,3.0,0.42857142857142855
2008.0,SN,283,107.0,0.37809187279151946
2008.0,SO,6,1.0,0.16666666666666666
2008.0,SR,6,5.0,0.8333333333333334
2008.0,SS,99,39.0,0.3939393939393939
2008.0,ST,73,17.0,0.2328767123287671
2008.0,SV,65,11.0,0.16923076923076924
2008.0,SX,3,1.0,0.3333333333333333
2008.0,SY,456,99.0,0.21710526315789475
2008.0,SZ,22,8.0,0.36363636363636365
2008.0,TD,13,5.0,0.38461538461538464
2008.0,TG,68,16.0,0.23529411764705882
2008.0,TH,6583,2675.0,0.4063496885918274
2008.0,TJ,88,32.0,0.36363636363636365
2008.0,TL,2,2.0,1.0
2008.0,TM,4,0.0,0.0
2008.0,TN,2501,809.0,0.3234706117552979
2008.0,TO,3,2.0,0.6666666666666666
2008.0,TR,20046,7446.0,0.3714456749476205
2008.0,TT,178,56.0,0.3146067415730337
2008.0,TW,29884,14116.0,0.47235979119261146
2008.0,TZ,606,279.0,0.4603960396039604
2008.0,UA,4669,1281.0,0.27436281859070466
2008.0,UG,877,547.0,0.6237172177879133
2008.0,US,498408,274766.0,0.5512872987592494
2008.0,UY,732,320.0,0.4371584699453552
2008.0,UZ,563,122.0,0.216696269982238
2008.0,VA,5,2.0,0.4
2008.0,VE,1791,474.0,0.2646566164154104
2008.0,VG,387,100.0,0.25839793281653745
2008.0,VI,6,4.0,0.6666666666666666
2008.0,VN,1183,409.0,0.34573119188503804
2008.0,VU,6,3.0,0.5
2008.0,WS,1,1.0,1.0
2008.0,XK,101,33.0,0.32673267326732675
2008.0,YE,92,20.0,0.21739130434782608
2008.0,ZA,9516,3702.0,0.3890290037831021
2008.0,ZM,204,99.0,0.4852941176470588
2008.0,ZW,337,100.0,0.29673590504451036
2009.0,AD,1,0.0,0.0
2009.0,AE,1606,608.0,0.37858032378580325
2009.0,AF,23,13.0,0.5652173913043478
2009.0,AG,14,6.0,0.42857142857142855
2009.0,AL,179,35.0,0.19553072625698323
2009.0,AM,665,268.0,0.4030075187969925
2009.0,AO,96,24.0,0.25
2009.0,AR,9101,3466.0,0.38083727062960115
2009.0,AT,13978,7030.0,0.5029331807125483
2009.0,AU,54095,26777.0,0.49499953785007855
2009.0,AW,1,0.0,0.0
2009.0,AX,4,0.0,0.0
2009.0,AZ,533,92.0,0.1726078799249531
2009.0,BA,463,77.0,0.16630669546436286
2009.0,BB,91,30.0,0.32967032967032966
2009.0,BD,2914,593.0,0.2035003431708991
2009.0,BE,21140,11431.0,0.5407284768211921
2009.0,BF,252,133.0,0.5277777777777778
2009.0,BG,2987,1106.0,0.37027117509206564
2009.0,BH,291,101.0,0.3470790378006873
2009.0,BI,129,46.0,0.35658914728682173
2009.0,BJ,314,148.0,0.4713375796178344
2009.0,BM,58,36.0,0.6206896551724138
2009.0,BN,99,29.0,0.29292929292929293
2009.0,BO,369,83.0,0.22493224932249323
2009.0,BR,53113,14479.0,0.27260745956733756
2009.0,BS,37,14.0,0.3783783783783784
2009.0,BT,8,5.0,0.625
2009.0,BW,245,49.0,0.2
2009.0,BY,1613,361.0,0.22380657160570366
2009.0,BZ,21,12.0,0.5714285714285714
2009.0,CA,77540,39705.0,0.5120582924941965
2009.0,CD,74,40.0,0.5405405405405406
2009.0,CF,8,4.0,0.5
2009.0,CG,181,76.0,0.4198895027624309
2009.0,CH,26245,15715.0,0.598780720137169
2009.0,CI,205,78.0,0.3804878048780488
2009.0,CL,7035,2303.0,0.32736318407960197
2009.0,CM,554,254.0,0.4584837545126354
2009.0,CN,494510,64747.0,0.1309316292895998
2009.0,CO,6638,1152.0,0.1735462488701416
2009.0,CR,976,157.0,0.16086065573770492
2009.0,CU,1351,291.0,0.2153960029607698
2009.0,CV,4,1.0,0.25
2009.0,CW,98,41.0,0.41836734693877553
2009.0,CY,1122,476.0,0.42424242424242425
2009.0,CZ,11040,4215.0,0.38179347826086957
2009.0,DE,111744,56997.0,0.5100676546391752
2009.0,DJ,4,3.0,0.75
2009.0,DK,20360,8144.0,0.4
2009.0,DO,73,27.0,0.3698630136986301
2009.0,DZ,1920,631.0,0.32864583333333336
2009.0,EC,558,186.0,0.3333333333333333
2009.0,EE,1539,637.0,0.4139051332033788
2009.0,EG,7497,2055.0,0.274109643857543
2009.0,ER,11,4.0,0.36363636363636365
2009.0,ES,58447,26217.0,0.44856023405820655
2009.0,ET,1510,591.0,0.3913907284768212
2009.0,FI,15462,7003.0,0.4529168283533825
2009.0,FJ,116,53.0,0.45689655172413796
2009.0,FK,2,0.0,0.0
2009.0,FM,2,0.0,0.0
2009.0,FO,27,8.0,0.2962962962962963
2009.0,FR,100244,55048.0,0.5491400981604884
2009.0,GA,92,51.0,0.5543478260869565
2009.0,GB,140225,70634.0,0.503719022998752
2009.0,GD,82,38.0,0.4634146341463415
2009.0,GE,1176,451.0,0.3835034013605442
2009.0,GF,44,26.0,0.5909090909090909
2009.0,GH,559,188.0,0.3363148479427549
2009.0,GI,7,5.0,0.7142857142857143
2009.0,GL,31,11.0,0.3548387096774194
2009.0,GM,43,25.0,0.5813953488372093
2009.0,GN,20,4.0,0.2
2009.0,GP,121,50.0,0.4132231404958678
2009.0,GQ,1,1.0,1.0
2009.0,GR,14082,6365.0,0.451995455191024
2009.0,GT,119,56.0,0.47058823529411764
2009.0,GW,33,26.0,0.7878787878787878
2009.0,GY,10,2.0,0.2
2009.0,HK,766,276.0,0.360313315926893
2009.0,HN,101,30.0,0.297029702970297
2009.0,HR,4380,1101.0,0.2513698630136986
2009.0,HT,24,15.0,0.625
2009.0,HU,7678,3013.0,0.3924199010158895
2009.0,ID,3648,483.0,0.13240131578947367
2009.0,IE,9863,4684.0,0.474906215147521
2009.0,IL,14901,7954.0,0.5337896785450641
2009.0,IM,6,2.0,0.3333333333333333
2009.0,IN,53020,17981.0,0.3391361750282912
2009.0,IQ,428,65.0,0.15186915887850466
2009.0,IR,20418,5590.0,0.27377803898520914
2009.0,IS,830,409.0,0.4927710843373494
2009.0,IT,67139,33163.0,0.4939453968632241
2009.0,JE,12,7.0,0.5833333333333334
2009.0,JM,332,110.0,0.3313253012048193
2009.0,JO,1406,425.0,0.302275960170697
2009.0,JP,110135,45268.0,0.41102283561084124
2009.0,KE,1300,581.0,0.4469230769230769
2009.0,KG,52,10.0,0.19230769230769232
2009.0,KH,213,127.0,0.596244131455399
2009.0,KN,14,10.0,0.7142857142857143
2009.0,KP,16,5.0,0.3125
2009.0,KR,50060,19207.0,0.3836795844986017
2009.0,KW,911,300.0,0.32930845225027444
2009.0,KY,22,3.0,0.13636363636363635
2009.0,KZ,462,114.0,0.24675324675324675
2009.0,LA,55,28.0,0.509090909090909
2009.0,LB,1244,477.0,0.3834405144694534
2009.0,LC,1,0.0,0.0
2009.0,LI,46,18.0,0.391304347826087
2009.0,LK,1460,305.0,0.2089041095890411
2009.0,LR,14,3.0,0.21428571428571427
2009.0,LS,44,11.0,0.25
2009.0,LT,1535,395.0,0.25732899022801303
2009.0,LU,1101,467.0,0.42415985467756584
2009.0,LV,738,203.0,0.2750677506775068
2009.0,LY,119,28.0,0.23529411764705882
2009.0,MA,2219,761.0,0.3429472735466426
2009.0,MC,54,29.0,0.5370370370370371
2009.0,MD,829,403.0,0.48612786489746684
2009.0,ME,136,48.0,0.35294117647058826
2009.0,MG,161,84.0,0.5217391304347826
2009.0,MH,1,0.0,0.0
2009.0,MK,460,137.0,0.29782608695652174
2009.0,ML,127,65.0,0.5118110236220472
2009.0,MM,110,32.0,0.2909090909090909
2009.0,MN,226,71.0,0.3141592920353982
2009.0,MO,35,7.0,0.2
2009.0,MQ,42,15.0,0.35714285714285715
2009.0,MR,22,9.0,0.4090909090909091
2009.0,MS,5,4.0,0.8
2009.0,MT,200,62.0,0.31
2009.0,MU,130,54.0,0.4153846153846154
2009.0,MV,14,3.0,0.21428571428571427
2009.0,MW,264,122.0,0.4621212121212121
2009.0,MX,15393,4864.0,0.3159877866562723
2009.0,MY,8857,1851.0,0.20898724172970531
2009.0,MZ,227,59.0,0.2599118942731278
2009.0,NC,100,51.0,0.51
2009.0,NE,194,125.0,0.6443298969072165
2009.0,NG,3478,694.0,0.19953996549741232
2009.0,NI,77,21.0,0.2727272727272727
2009.0,NL,37598,21773.0,0.579099952125113
2009.0,NO,14777,6257.0,0.4234283007376328
2009.0,NP,773,130.0,0.16817593790426907
2009.0,NZ,9314,4308.0,0.4625295254455658
2009.0,OM,629,144.0,0.2289348171701113
2009.0,PA,392,198.0,0.5051020408163265
2009.0,PE,1294,371.0,0.2867078825347759
2009.0,PF,55,32.0,0.5818181818181818
2009.0,PG,100,51.0,0.51
2009.0,PH,3144,1715.0,0.5454834605597965
2009.0,PK,4779,1192.0,0.2494245658087466
2009.0,PL,22290,6997.0,0.3139075818752804
2009.0,PR,248,120.0,0.4838709677419355
2009.0,PS,334,130.0,0.38922155688622756
2009.0,PT,11503,5073.0,0.4410153872902721
2009.0,PW,2,2.0,1.0
2009.0,PY,99,29.0,0.29292929292929293
2009.0,QA,1008,277.0,0.2748015873015873
2009.0,RE,165,98.0,0.593939393939394
2009.0,RO,6207,1475.0,0.23763492830675045
2009.0,RS,3805,1018.0,0.26754270696452037
2009.0,RU,26106,6682.0,0.25595648509921093
2009.0,RW,69,37.0,0.5362318840579711
2009.0,SA,3397,932.0,0.27435972917279955
2009.0,SC,15,10.0,0.6666666666666666
2009.0,SD,347,80.0,0.23054755043227665
2009.0,SE,31015,13572.0,0.4375947122360148
2009.0,SG,11938,6053.0,0.5070363544982409
2009.0,SI,3561,1432.0,0.40213423195731535
2009.0,SJ,46,31.0,0.6739130434782609
2009.0,SK,3534,1266.0,0.35823429541595925
2009.0,SL,22,6.0,0.2727272727272727
2009.0,SM,3,1.0,0.3333333333333333
2009.0,SN,283,101.0,0.3568904593639576
2009.0,SO,3,1.0,0.3333333333333333
2009.0,SR,3,2.0,0.6666666666666666
2009.0,SS,92,35.0,0.3804347826086957
2009.0,ST,116,47.0,0.4051724137931034
2009.0,SV,67,13.0,0.19402985074626866
2009.0,SX,3,3.0,1.0
2009.0,SY,482,97.0,0.2012448132780083
2009.0,SZ,32,13.0,0.40625
2009.0,TD,18,7.0,0.3888888888888889
2009.0,TG,68,13.0,0.19117647058823528
2009.0,TH,7123,2558.0,0.35911834901024847
2009.0,TJ,96,31.0,0.3229166666666667
2009.0,TM,8,1.0,0.125
2009.0,TN,3050,842.0,0.2760655737704918
2009.0,TO,3,1.0,0.3333333333333333
2009.0,TR,22595,7544.0,0.33387917680902857
2009.0,TT,248,79.0,0.3185483870967742
2009.0,TW,32437,14928.0,0.46021518636125414
2009.0,TZ,776,309.0,0.39819587628865977
2009.0,UA,4651,1191.0,0.2560739625886906
2009.0,UG,1149,641.0,0.5578764142732812
2009.0,US,526459,275590.0,0.5234785614834203
2009.0,UY,797,344.0,0.4316185696361355
2009.0,UZ,594,119.0,0.20033670033670034
2009.0,VA,3,2.0,0.6666666666666666
2009.0,VE,1934,539.0,0.27869700103412615
2009.0,VG,359,102.0,0.2841225626740947
2009.0,VI,7,6.0,0.8571428571428571
2009.0,VN,1352,486.0,0.3594674556213018
2009.0,VU,6,4.0,0.6666666666666666
2009.0,WS,2,0.0,0.0
2009.0,XK,126,23.0,0.18253968253968253
2009.0,YE,130,32.0,0.24615384615384617
2009.0,ZA,10640,3765.0,0.35385338345864664
2009.0,ZM,231,109.0,0.47186147186147187
2009.0,ZW,202,67.0,0.3316831683168317
2010.0,AD,3,1.0,0.3333333333333333
2010.0,AE,1888,622.0,0.3294491525423729
2010.0,AF,30,16.0,0.5333333333333333
2010.0,AG,19,4.0,0.21052631578947367
2010.0,AL,269,57.0,0.21189591078066913
2010.0,AM,744,270.0,0.3629032258064516
2010.0,AO,153,41.0,0.2679738562091503
2010.0,AR,9918,3893.0,0.39251865295422467
2010.0,AT,15087,7388.0,0.48969311327633064
2010.0,AU,58840,26980.0,0.4585316111488783
2010.0,AW,1,0.0,0.0
2010.0,AX,1,0.0,0.0
2010.0,AZ,566,134.0,0.23674911660777384
2010.0,BA,525,85.0,0.1619047619047619
2010.0,BB,102,38.0,0.37254901960784315
2010.0,BD,3528,605.0,0.17148526077097506
2010.0,BE,24532,13612.0,0.5548671123430621
2010.0,BF,235,121.0,0.5148936170212766
2010.0,BG,3032,991.0,0.32684696569920846
2010.0,BH,323,102.0,0.3157894736842105
2010.0,BI,168,82.0,0.4880952380952381
2010.0,BJ,349,178.0,0.5100286532951289
2010.0,BM,41,21.0,0.5121951219512195
2010.0,BN,103,29.0,0.2815533980582524
2010.0,BO,364,106.0,0.29120879120879123
2010.0,BR,59251,14855.0,0.2507130681338712
2010.0,BS,36,6.0,0.16666666666666666
2010.0,BT,13,3.0,0.23076923076923078
2010.0,BW,244,56.0,0.22950819672131148
2010.0,BY,1720,527.0,0.3063953488372093
2010.0,BZ,25,10.0,0.4
2010.0,CA,80335,39671.0,0.4938196302981266
2010.0,CD,134,63.0,0.4701492537313433
2010.0,CF,16,9.0,0.5625
2010.0,CG,164,89.0,0.5426829268292683
2010.0,CH,28120,15786.0,0.561379800853485
2010.0,CI,253,93.0,0.3675889328063241
2010.0,CL,7872,2528.0,0.32113821138211385
2010.0,CM,640,293.0,0.4578125
2010.0,CN,547339,72014.0,0.13157111040872294
2010.0,CO,8197,1848.0,0.22544833475661827
2010.0,CR,830,227.0,0.27349397590361446
2010.0,CU,1329,407.0,0.30624529721595184
2010.0,CV,3,0.0,0.0
2010.0,CW,76,45.0,0.5921052631578947
2010.0,CY,1259,536.0,0.4257347100873709
2010.0,CZ,11688,4634.0,0.3964750171115674
2010.0,DE,123522,57572.0,0.466087012839818
2010.0,DJ,7,4.0,0.5714285714285714
2010.0,DK,15642,8670.0,0.55427694668201
2010.0,DM,1,1.0,1.0
2010.0,DO,106,33.0,0.3113207547169811
2010.0,DZ,1885,651.0,0.34535809018567637
2010.0,EC,710,193.0,0.271830985915493
2010.0,EE,1866,731.0,0.3917470525187567
2010.0,EG,8331,2338.0,0.28063857880206455
2010.0,ER,12,4.0,0.3333333333333333
2010.0,ES,63507,28653.0,0.45117861023194294
2010.0,ET,1625,589.0,0.36246153846153845
2010.0,FI,13594,6991.0,0.5142710019126085
2010.0,FJ,133,41.0,0.3082706766917293
2010.0,FK,8,1.0,0.125
2010.0,FM,9,1.0,0.1111111111111111
2010.0,FO,27,14.0,0.5185185185185185
2010.0,FR,105073,58610.0,0.5578026705243021
2010.0,GA,83,46.0,0.5542168674698795
2010.0,GB,145896,70160.0,0.4808904973405714
2010.0,GD,95,40.0,0.42105263157894735
2010.0,GE,1215,508.0,0.4181069958847737
2010.0,GF,33,23.0,0.696969696969697
2010.0,GH,713,263.0,0.3688639551192146
2010.0,GI,3,2.0,0.6666666666666666
2010.0,GL,47,22.0,0.46808510638297873
2010.0,GM,63,42.0,0.6666666666666666
2010.0,GN,20,8.0,0.4
2010.0,GP,105,50.0,0.47619047619047616
